review_id,sentence_id,Time,sentence_type,sentence
1167,1377,03-09-2014 00:00,c,"""- Very fast paced life - If you have personal commitments which you cannot avoid, it will affect your work or vice versa. - Frugal. They offer a good salary and nothing more. The office is very spartan. - On-call! Every engineer experiences this. This will make you grow as an engineer. But sometimes you would rather not want it."""
1166,1379,06-09-2014 00:00,s,"""It has been smooth"""
1166,1380,06-09-2014 00:00,p,"""Lots of learning and flexibility"""
1166,1381,06-09-2014 00:00,c,"""There are not cons as such and it is a good place to work"""
1163,1383,08-09-2014 00:00,s,"""Good environment with average pay"""
1163,1384,08-09-2014 00:00,p,"""Good work environment, whatever you do achieve your target at the end of the day. Culture is very friendly and fun to work. Benefits are goods with insurance and accident benefits."""
1163,1385,08-09-2014 00:00,c,"""Decreasing trend in salary, average package. Growth is very difficult after all such a large company will have huge competition."""
1164,1387,10-09-2014 00:00,s,"""Good place to work and get paid well"""
1164,1388,10-09-2014 00:00,p,"""Pays competitively Good chances for growth Incredible team"""
1172,1390,12-09-2014 00:00,s,"""Going downhill"""
1172,1391,12-09-2014 00:00,p,"""Initial Salary Smart people who had joined earlier."""
1172,1392,12-09-2014 00:00,c,"""Bare minimum increment. Not even at par with the inflation rate. Hiring standard is lowered now. Quantity seems to be of more importance than quality. Worthless management in Bangalore team."""
1160,1394,13-09-2014 00:00,s,"""It good"""
1160,1395,13-09-2014 00:00,p,"""Job freedom is good and employee friendly evironment"""
1160,1396,13-09-2014 00:00,c,"""Recognition is poor in some case based on manager."""
1161,1398,14-09-2014 00:00,s,"""Amazon"""
1161,1399,14-09-2014 00:00,p,"""Good salary, Talented people around, Flexible"""
1159,1401,16-09-2014 00:00,s,"""Working culture"""
1159,1402,16-09-2014 00:00,p,"""Amazon has one of the best working cultures"""
1165,1404,21-09-2014 00:00,s,"""Amazon"""
1165,1405,21-09-2014 00:00,p,"""nice place to work and enjoy"""
1165,1406,21-09-2014 00:00,c,"""no work life balance;bad shifts,no proper week offs"""
1157,1408,22-09-2014 00:00,s,"""Good place to learn management skills."""
1157,1409,22-09-2014 00:00,p,"""Highly paid, you will be given good training in other skills"""
1156,1411,24-09-2014 00:00,s,"""Good set of values, open culture, dynamic work environment"""
1156,1412,24-09-2014 00:00,p,"""Leaders are obsessed about long term view point. Employees have tremendous ownership and function pretty much independently. Flat hierarchy - therefore access to folks - both upstream and downstream is easy. Company likes to experiment and failure is appreciated as a great learning platform."""
1162,1414,25-09-2014 00:00,s,"""Amazon experience is great!!"""
1162,1415,25-09-2014 00:00,p,"""Employees are allowed to do what they want."""
1162,1416,25-09-2014 00:00,c,"""Hectic work life balance due to tight schedule"""
1155,1418,26-09-2014 00:00,s,"""Awesome place to work at"""
1155,1419,26-09-2014 00:00,p,"""-Good pay -Cab facility for all departments at all levels -Very much concerned about employees -Good management at all levels -Work hard, have fun, make history-apt tagline -Recognition of hard work -Many leaves -Good HR policies -Lot of opportunities for internal movement. -Appraisal system is okay. Neither too good nor too bad -Work life balance is too good."""
1155,1420,26-09-2014 00:00,c,"""Nothing negative to write about. But recruitment process is little slow(same like every other mnc). You will have to wait very long to get the interview result and offer letter in hand."""
1174,1422,26-09-2014 00:00,s,"""Business Mantra: Get pressure-cooked work for less salary"""
1174,1423,26-09-2014 00:00,p,"""1) Learning: Working under pressure will let you lean a lot of stuff. 2) Corporate experience: You will have a corporate experience and how it works. But you will swear after not to work in any corporate again."""
1174,1424,26-09-2014 00:00,c,"""1) False hope/goal: manager will set false hope or goal (which, once achieved will give you minimal hike, or another goal) 2) Management: It sucks (most of them are from BPO background without any sound knowledge of the process they lead). Which was not the case till end of 2012 (and it was regarded as a fun place to work for). 3) Volume vs. Quality: They prefer volume over quality. All they want is productivit …  y. 4) Salary: Very low than it's competitors. 5) Colleague Competition: 2013 HR made a clear goal of competition among the colleagues. So it's not more a team work. But how to step on other and then grow. I do not think this idea comes from jeff Bezos. 6) HR: The HR supports all manager decisions and don't give heed for any associate say. They are not employee advocate but compliance driven. Show More"""
1170,1426,27-09-2014 00:00,s,"""Beware of this trap called 'Amazon' !! Don't screw up your professional, personal and healthy lifestyle !!"""
1170,1427,27-09-2014 00:00,p,"""For all those who are aspiring to join Amazon and those who are newly joined, these are my advices. Please don't get overawed by the facilities they offer like AC cabs, beverages, food coupens, laptops, water bottles, goodies etc. These are certain things which your previous organizations might not have offered you. But there will come a stage where you will realize that these were offered to you so that you think gr …  eat about the company and work really really hard and sincere forgetting your personal life completely. And if you don't have an understanding life partner he or she might even divorce you, for you will be glued to your laptop always. Show More"""
1170,1428,27-09-2014 00:00,c,"""I worked for Amazon for a period 2 years on continuous rotational shifts. I was so happy to receive a laptop when I joined. Later I understood I am expected to login to it even after I return home from office. In those 2 years, I slogged for atleast 14 hours, 6 days a week and accomplished so much, which a normal person would have accomplished only in 4 or 5 years. You will become like a robot and will still be boast …  ing on facebook and whatsapp about the cool things that Amazon offer you. But you will face the biggest shock of your life when out of no where you will be asked to sign a document called PIP (Performance Improvement Plan) and made to put down your papers. This happened not only to me but also 6 more people in my team. Your career life will be screwed up completely and so will be your personal life and health. Show More"""
1154,1430,29-09-2014 00:00,s,"""great"""
1154,1431,29-09-2014 00:00,p,"""great working environment, and people around u"""
1151,1433,04-10-2014 00:00,s,"""Awesome"""
1151,1434,04-10-2014 00:00,p,"""Shift Timings.... Company is Employee support Oriented... They give preference to Employees concern also if it is really valuable they will implement..."""
1150,1436,06-10-2014 00:00,s,"""QA Intern"""
1150,1437,06-10-2014 00:00,p,"""-good compensation - good relocation process -cab facility - food facility"""
1168,1439,07-10-2014 00:00,s,"""ZERO work-life balance; OVER work load; BAD management ; NOT systematic"""
1168,1440,07-10-2014 00:00,p,"""Work really hard & contribute max to the company - Your contributions will not be taken into account for business impact but, you might be promoted very quickly. Leadership doesn't care about the business impact, all they care about is their targets & junk data analysis."""
1168,1441,07-10-2014 00:00,c,"""First of all, the employees are literally overloaded with work all the time & unrealistic targets. Most of the employees for most processes work more than 9 hours (which is illegal) and don't get paid for over time every single day. work-life culture sucks too because employees hardly find time to interact or have fun in the company despite the lavish gaming consoles & despite the sense of humor each one has  …  in the because of stupid management. Show More"""
1148,1443,11-10-2014 00:00,s,"""Best Work atmospehere"""
1148,1444,11-10-2014 00:00,p,"""Best salary for freshers. Happy workplace."""
1146,1446,15-10-2014 00:00,s,"""It is the best company i've ever worked"""
1146,1447,15-10-2014 00:00,p,"""pay masters, they believe in work life balance, flexible working hours"""
1146,1448,15-10-2014 00:00,c,"""these days it is getting strict"""
1152,1450,18-10-2014 00:00,s,"""Amazon gave me my first exposure to working in a truly global MNC with almost all my team based out of Seattle."""
1152,1451,18-10-2014 00:00,p,"""1. Compensation - Amazon pays you adequately 2. Brand Value - Amazon alumni are going places 3. Smart people - You are working with some of the brightest."""
1152,1452,18-10-2014 00:00,c,"""1. Work-life balance is not proportional to the pay. 2. Some of the senior management do not recognize your value and consequently the higher attrition rates 3. High customer satisfaction but low employee satisfaction 4. Does not have the perks that are there in some of the other tech companies like Google."""
